A,SH,SOG,G,away_team,date,home_team,match_id,number,player,position,season,team,team_side
0,2,2,1,Victoria,Thu. 5,UBC,2023-24__thu-5__ubc__victoria,10,Connor Mrazek,M,2023-24,Victoria,away
0,1,0,0,Victoria,Thu. 5,UBC,2023-24__thu-5__ubc__victoria,11,Brennan Fuerst,M,2023-24,Victoria,away
0,0,0,0,Victoria,Thu. 5,UBC,2023-24__thu-5__ubc__victoria,13,Eric Lajeunesse,D,2023-24,Victoria,away
0,1,1,0,Victoria,Thu. 5,UBC,2023-24__thu-5__ubc__victoria,14,Logan Chung,,2023-24,Victoria,away
0,2,0,0,Victoria,Thu. 5,UBC,2023-24__thu-5__ubc__victoria,24,Luke Norman,M,2023-24,Victoria,away
0,0,0,0,Victoria,Thu. 5,UBC,2023-24__thu-5__ubc__victoria,27,Joshua Tomé,,2023-24,Victoria,away
0,1,0,0,Victoria,Thu. 5,UBC,2023-24__thu-5__ubc__victoria,28,Markus Kaiser,M,2023-24,Victoria,away
0,1,0,0,Victoria,Thu. 5,UBC,2023-24__thu-5__ubc__victoria,35,Thomas Pena,F,2023-24,Victoria,away
0,1,1,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,4,Carson Muter,D,2023-24,Trinity Western,home
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,5,William Stuart,M,2023-24,Trinity Western,home
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,6,Gurnaj Sidhu,D,2023-24,Trinity Western,home
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,7,Mateo Brazinha,,2023-24,Trinity Western,home
1,2,1,1,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,8,Kian Proctor,F,2023-24,Trinity Western,home
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,9,Parmbir Kular,M,2023-24,Trinity Western,home
0,2,1,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,11,Kevin Mailand,M,2023-24,Trinity Western,home
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,12,Bhagvir Sidhu,,2023-24,Trinity Western,home
0,1,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,13,Adriano Consiglio,M,2023-24,Trinity Western,home
1,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,16,Jeevan Dhaliwal,F,2023-24,Trinity Western,home
0,1,1,1,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,18,Michael Beecroft,D,2023-24,Trinity Western,home
0,2,1,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,21,Brede Kidd,,2023-24,Trinity Western,home
0,3,2,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,22,Adam Szymanski,,2023-24,Trinity Western,home
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,24,Tyler Sayers,M,2023-24,Trinity Western,home
0,1,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,29,Aiden Thompson,,2023-24,Trinity Western,home
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,31,Kody Torrance,GK,2023-24,Trinity Western,home
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,3,Mikey Dale,D,2023-24,UFV,away
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,4,Vito De Cotiis,D,2023-24,UFV,away
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,5,Adam Hajdecki,D,2023-24,UFV,away
1,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,6,Joey Seo,,2023-24,UFV,away
0,2,2,1,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,7,Keishean Francois,,2023-24,UFV,away
0,1,1,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,8,Xander Roxburgh,,2023-24,UFV,away
2,7,5,1,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,10,Thomas Powell,M,2023-24,UFV,away
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,11,Charles Nana,,2023-24,UFV,away
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,15,Aiden Evans,,2023-24,UFV,away
1,1,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,17,Christian Rossi,F,2023-24,UFV,away
0,4,3,1,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,19,Mario Banovic,D,2023-24,UFV,away
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,20,Jordan Low,M,2023-24,UFV,away
0,4,3,2,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,21,Luca Alberti,D,2023-24,UFV,away
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,22,Francis Powell,M,2023-24,UFV,away
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,24,Jonny Grant,D,2023-24,UFV,away
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,26,Malcolm Kengni,,2023-24,UFV,away
0,0,0,0,UFV,Fri. 6,Trinity Western,2023-24__fri-6__trinity-western__ufv,33,Jordan Marwood,GK,2023-24,UFV,away
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,1,Ronan Woodroffe,GK,2023-24,Thompson Rivers,home
0,1,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,5,Mark Perizzolo,D,2023-24,Thompson Rivers,home
0,1,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,6,Jacobo Saenz Ramos,,2023-24,Thompson Rivers,home
0,1,1,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,7,Matteo Bigattini,,2023-24,Thompson Rivers,home
0,1,1,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,8,Giuliano Montagliani,MF,2023-24,Thompson Rivers,home
0,2,2,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,9,Zack MacInnes,F,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,10,Malachi Emerson,F,2023-24,Thompson Rivers,home
0,1,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,11,Dario Fedele,F,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,13,Alex Sol,MF,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,14,Nicholas Lechelt,D,2023-24,Thompson Rivers,home
0,3,3,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,15,Jacob York,D,2023-24,Thompson Rivers,home
0,1,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,17,Ian Klumpen,D,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,18,Rhys Gustafson,,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,22,Varun Kothary,MF,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,2,Domenico Comita,,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,4,Dylan Pauw,D,2023-24,UBC Okanagan,away
1,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,5,Elijah Dos Santos,D,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,6,Akwasi Agyekum,M,2023-24,UBC Okanagan,away
0,1,1,1,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,7,Dylan Hooper,,2023-24,UBC Okanagan,away
0,1,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,8,Mikkel Rosenlund,D,2023-24,UBC Okanagan,away
1,3,2,1,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,9,Ryan Lewis,F,2023-24,UBC Okanagan,away
2,4,3,1,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,10,Patrick Izett,M,2023-24,UBC Okanagan,away
0,2,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,11,Jost Hausendorf,F,2023-24,UBC Okanagan,away
0,2,2,1,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,12,Jonathan Rinaldi,M,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,16,Michael Ojo,,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,17,Denzel Marican,,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,20,Ethan Furlong,,2023-24,UBC Okanagan,away
0,2,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,21,Alesandro Comita,M,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,22,Harry Taylor,D,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Fri. 6,Thompson Rivers,2023-24__fri-6__thompson-rivers__ubc-okanagan,31,Svyatik Artemenko,GK,2023-24,UBC Okanagan,away
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,2,Doohyeon Kim,,2023-24,Saskatchewan,home
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,3,Milan Ponjevic,D,2023-24,Saskatchewan,home
0,1,1,1,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,4,Victor Gouttin,D,2023-24,Saskatchewan,home
0,2,1,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,7,Dominic Anamali,,2023-24,Saskatchewan,home
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,8,Nahum Tsegai,D,2023-24,Saskatchewan,home
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,9,Derek Brust,,2023-24,Saskatchewan,home
0,1,1,1,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,10,Gianmarco Plenzik,M,2023-24,Saskatchewan,home
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,11,William Omoreniye,,2023-24,Saskatchewan,home
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,12,Soliman Aria,M,2023-24,Saskatchewan,home
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,13,Li Ramaholison,,2023-24,Saskatchewan,home
1,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,14,James Greco-Taylor,M,2023-24,Saskatchewan,home
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,16,Edomias Nesibu,,2023-24,Saskatchewan,home
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,17,Aidan Izadi,,2023-24,Saskatchewan,home
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,24,Liam Hunter,GK,2023-24,Saskatchewan,home
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,1,Jaron Slopinski,GK,2023-24,Calgary,away
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,2,Zach Edwards,CB,2023-24,Calgary,away
0,1,1,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,4,Kevin Garic,D,2023-24,Calgary,away
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,5,Holden Mcleay,,2023-24,Calgary,away
0,1,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,7,Ethan Cabral,,2023-24,Calgary,away
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,9,Robert Woodroffe-Brown,,2023-24,Calgary,away
0,4,3,1,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,10,Diego Reveco,M,2023-24,Calgary,away
0,5,1,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,11,Ahmed Mohammed,F,2023-24,Calgary,away
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,12,Luke Mackie,M,2023-24,Calgary,away
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,14,Rajesh Rodney,ST,2023-24,Calgary,away
0,2,1,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,15,Robert Mackay,M,2023-24,Calgary,away
0,2,1,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,16,Alessandro Calado,,2023-24,Calgary,away
0,0,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,17,Sergio Molina,FB,2023-24,Calgary,away
0,1,0,0,Calgary,Sat. 7,Saskatchewan,2023-24__sat-7__saskatchewan__calgary,24,Daler Tokhirov,,2023-24,Calgary,away
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,1,Bennett McKay,GK,2023-24,Victoria,home
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,2,Eric White,,2023-24,Victoria,home
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,3,Noah Hrdlicka,D,2023-24,Victoria,home
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,4,Chris Fisher,,2023-24,Victoria,home
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,6,Sam Aiello,,2023-24,Victoria,home
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,7,Bradley Richardson,F,2023-24,Victoria,home
0,2,2,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,8,Chris Lee,D,2023-24,Victoria,home
0,4,1,1,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,9,Sebastian Dzikowski,F,2023-24,Victoria,home
0,1,1,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,10,Connor Mrazek,,2023-24,Victoria,home
0,2,1,1,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,11,Brennan Fuerst,M,2023-24,Victoria,home
0,1,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,13,Eric Lajeunesse,D,2023-24,Victoria,home
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,14,Logan Chung,,2023-24,Victoria,home
1,2,1,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,24,Luke Norman,M,2023-24,Victoria,home
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,26,Asvin Chauhan,,2023-24,Victoria,home
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,27,Joshua Tomé,D,2023-24,Victoria,home
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,28,Markus Kaiser,M,2023-24,Victoria,home
0,2,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,35,Thomas Pena,F,2023-24,Victoria,home
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,2,Fin Tugwell,DEF,2023-24,UBC,away
0,3,1,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,4,Javier Sagaste,MID,2023-24,UBC,away
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,5,Archie Tugwell,DEF,2023-24,UBC,away
0,2,1,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,7,Yassin Guitouni,MID,2023-24,UBC,away
0,2,1,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,8,Connor Legge,MID,2023-24,UBC,away
0,1,1,1,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,11,Mattheus Achadinha,,2023-24,UBC,away
0,2,1,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,13,Remi Barbot,FOR,2023-24,UBC,away
0,2,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,17,Matthew Pearse,,2023-24,UBC,away
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,18,Alex Moody,DEF,2023-24,UBC,away
1,3,1,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,19,Harry Ritter West,,2023-24,UBC,away
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,20,Evan Larson,,2023-24,UBC,away
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,21,Jimmy Steel,MID,2023-24,UBC,away
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,22,Jag Zaharia,DEF,2023-24,UBC,away
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,26,Aiden Grew,DEF,2023-24,UBC,away
0,0,0,0,UBC,Sat. 7,Victoria,2023-24__sat-7__victoria__ubc,30,Callum Weir,GK,2023-24,UBC,away
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,2,Aidan Young,D,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,4,Carter Brown,,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,6,Jacobo Saenz Ramos,MF,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,7,Matteo Bigattini,,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,8,Giuliano Montagliani,,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,9,Zack MacInnes,F,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,11,Dario Fedele,F,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,13,Alex Sol,MF,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,14,Nicholas Lechelt,D,2023-24,Thompson Rivers,home
0,1,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,15,Jacob York,D,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,17,Ian Klumpen,D,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,20,Rory Clements,MF,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,22,Varun Kothary,MF,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,25,Matteo Clarke,,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,35,Tyson Gugushe,GK,2023-24,Thompson Rivers,home
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,2,Domenico Comita,,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,4,Dylan Pauw,D,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,6,Akwasi Agyekum,M,2023-24,UBC Okanagan,away
0,1,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,7,Dylan Hooper,,2023-24,UBC Okanagan,away
1,3,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,8,Mikkel Rosenlund,D,2023-24,UBC Okanagan,away
0,5,4,3,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,9,Ryan Lewis,F,2023-24,UBC Okanagan,away
0,6,4,1,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,10,Patrick Izett,M,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,11,Jost Hausendorf,F,2023-24,UBC Okanagan,away
0,1,1,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,12,Jonathan Rinaldi,M,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,13,Steffen Masaites,,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,15,Marques Scott,M,2023-24,UBC Okanagan,away
1,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,16,Michael Ojo,,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,17,Denzel Marican,,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,20,Ethan Furlong,,2023-24,UBC Okanagan,away
0,2,1,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,21,Alesandro Comita,M,2023-24,UBC Okanagan,away
0,2,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,22,Harry Taylor,D,2023-24,UBC Okanagan,away
0,0,0,0,UBC Okanagan,Sat. 7,Thompson Rivers,2023-24__sat-7__thompson-rivers__ubc-okanagan,31,Svyatik Artemenko,GK,2023-24,UBC Okanagan,away
0,0,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,4,Vito De Cotiis,D,2023-24,UFV,home
0,0,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,5,Adam Hajdecki,D,2023-24,UFV,home
0,0,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,6,Joey Seo,,2023-24,UFV,home
0,2,1,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,7,Keishean Francois,,2023-24,UFV,home
0,0,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,8,Xander Roxburgh,,2023-24,UFV,home
0,5,4,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,10,Thomas Powell,M,2023-24,UFV,home
0,2,2,1,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,11,Charles Nana,F,2023-24,UFV,home
0,0,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,15,Aiden Evans,D,2023-24,UFV,home
0,1,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,17,Christian Rossi,F,2023-24,UFV,home
1,1,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,19,Mario Banovic,D,2023-24,UFV,home
1,1,1,1,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,20,Jordan Low,M,2023-24,UFV,home
0,4,1,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,21,Luca Alberti,D,2023-24,UFV,home
0,0,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,22,Francis Powell,M,2023-24,UFV,home
0,0,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,24,Jonny Grant,,2023-24,UFV,home
0,1,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,27,Kieran Eve,,2023-24,UFV,home
0,0,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,33,Jordan Marwood,GK,2023-24,UFV,home
0,0,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,1,Kody Torrance,GK,2023-24,Trinity Western,away
0,0,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,4,Carson Muter,D,2023-24,Trinity Western,away
0,0,0,0,Trinity Western,Sun. 8,UFV,2023-24__sun-8__ufv__trinity-western,5,William Stuart,M,2023-24,Trinity Western,away
